time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2005-11-30T19:03:48.400Z,-3.057,-75.435,150.8,4.3,mb,18,128.4,,1.3,us,usp000e58a,2014-11-07T01:27:45.292Z,"120 km ENE of Alianza Cristiana, Peru",earthquake,,11,,1,reviewed,us,us
2005-12-01T05:43:31.470Z,6.791,-72.978,163.5,4.3,mb,37,46.8,,0.75,us,usp000e593,2014-11-07T01:27:47.926Z,"4 km N of Cepitá, Colombia",earthquake,,5.6,,17,reviewed,us,us
2005-12-01T18:31:33.610Z,7.067,-72.764,189.2,4.3,mb,44,47,,0.87,us,usp000e5ab,2014-11-07T01:27:48.555Z,"13 km SW of Chitagá, Colombia",earthquake,,6.3,,18,reviewed,us,us
2005-12-02T22:37:16.960Z,6.756,-77.678,53.5,3.8,mb,9,91.1,,1.16,us,usp000e5cv,2014-11-07T01:27:49.374Z,"39 km SSE of Juradó, Colombia",earthquake,,13.5,,1,reviewed,us,us
2005-12-03T02:01:12.170Z,6.739,-72.996,169.8,4.1,mb,15,70.7,,0.66,us,usp000e5d7,2014-11-07T01:27:49.516Z,"2 km SW of Cepitá, Colombia",earthquake,,6.9,,1,reviewed,us,us
2005-12-07T09:32:08.590Z,-1.586,-77.649,189.6,4.3,mb,15,149.6,,0.99,us,usp000e5q5,2014-11-07T01:27:51.499Z,"37 km ENE of Palora, Ecuador",earthquake,,18.1,,1,reviewed,us,us
2005-12-08T10:24:41.980Z,6.653,-73.163,153.3,3.7,mb,9,98.9,,1.19,us,usp000e5sh,2014-11-07T01:27:51.891Z,"2 km SSE of Villanueva, Colombia",earthquake,,32.6,,1,reviewed,us,us
2005-12-12T21:07:35.670Z,-1.941,-79.993,29.5,4.3,mb,23,87.2,,1.12,us,usp000e61r,2014-11-07T01:27:53.173Z,"3 km WSW of El Triunfo, Ecuador",earthquake,,,,2,reviewed,us,us
2005-12-14T11:08:30.510Z,6.767,-72.926,169.7,4.1,mb,10,169.4,,0.35,us,usp000e64k,2014-11-07T01:27:53.609Z,"5 km ENE of Cepitá, Colombia",earthquake,,10.8,,1,reviewed,us,us
2005-12-14T21:32:12.100Z,8.332,-70.623,1.2,4.3,mw,10,178.2,,,us,usp000e657,2014-11-07T01:27:53.672Z,"52 km WSW of Alto Barinas, Venezuela",earthquake,,,,,reviewed,car,car
2005-12-15T09:09:30.900Z,6.737,-72.942,163,4.1,mb,35,70.7,,0.7,us,usp000e666,2014-11-07T01:27:54.085Z,"4 km ESE of Cepitá, Colombia",earthquake,,,,14,reviewed,us,us
2005-12-17T00:32:36.210Z,6.764,-72.973,160.7,3.8,mb,16,70.6,,0.66,us,usp000e69w,2014-11-07T01:27:54.475Z,"1 km N of Cepitá, Colombia",earthquake,,,,1,reviewed,us,us
2005-12-17T19:59:30.090Z,6.742,-72.962,166.2,4.4,mb,7,168.9,,0.24,us,usp000e6b8,2014-11-07T01:27:54.622Z,"1 km SE of Cepitá, Colombia",earthquake,,12.6,,3,reviewed,us,us
2005-12-17T23:12:37.420Z,-2.001,-79.473,123.6,4.4,mb,11,179.9,,0.6,us,usp000e6bh,2014-11-07T01:27:54.640Z,"10 km SSE of Alfredo Baquerizo Moreno, Ecuador",earthquake,,18.7,,3,reviewed,us,us
2005-12-19T02:09:55.180Z,-3.547,-80.911,35,4.1,mb,11,166.5,,1.27,us,usp000e6dg,2014-11-07T01:27:54.872Z,"29 km WNW of Zorritos, Peru",earthquake,,,,4,reviewed,us,us
2005-12-20T16:34:50.570Z,-1.911,-80.904,21.1,5.3,mwc,196,70.2,,0.81,us,usp000e6gu,2022-05-02T18:11:10.407Z,"33 km N of Salinas, Ecuador",earthquake,,9.7,,,reviewed,us,hrv
2005-12-22T11:17:53.820Z,4.704,-76.105,117.3,3.9,mb,16,94.9,,1.21,us,usp000e6m6,2014-11-07T01:27:55.714Z,"2 km SE of Argelia, Colombia",earthquake,,10.9,,5,reviewed,us,us
2005-12-23T21:47:28.000Z,-1.386,-77.517,192.9,6.1,mwb,520,39.5,,0.77,us,usp000e6qp,2022-07-14T13:04:34.256Z,"54 km SE of Tena, Ecuador",earthquake,,,,,reviewed,us,us
2005-12-26T14:17:32.300Z,5.286,-73.667,156.8,4,mb,8,114.1,,1.44,us,usp000e6ys,2014-11-07T01:27:57.264Z,"5 km ESE of Lenguazaque, Colombia",earthquake,,10.5,,4,reviewed,us,us
2005-12-26T23:37:30.060Z,5.083,-75.867,123.8,4.6,mb,84,59.8,,0.82,us,usp000e6zv,2014-11-07T01:27:57.366Z,"2 km NNE of Viterbo, Colombia",earthquake,,5.3,,42,reviewed,us,us
2005-12-27T10:39:35.890Z,-1.157,-79.712,50,3.5,mb,8,156.9,,1.68,us,usp000e70z,2014-11-07T01:27:57.533Z,"14 km SSW of Velasco Ibarra, Ecuador",earthquake,,,,2,reviewed,us,us
2005-12-30T03:14:29.780Z,6.784,-72.974,161.2,4,mb,24,70.5,,0.62,us,usp000e76r,2014-11-07T01:27:58.197Z,"3 km N of Cepitá, Colombia",earthquake,,6,,9,reviewed,us,us
2006-01-01T03:37:09.440Z,0.999,-79.544,44.4,4.2,mb,23,151.2,,0.91,us,usp000e7aw,2014-11-07T01:28:00.166Z,"13 km ENE of Esmeraldas, Ecuador",earthquake,,11.7,,7,reviewed,us,us
2006-01-01T09:43:14.810Z,11.839,-71.193,69,5.1,mwc,189,36.3,,0.87,us,usp000e7ba,2016-11-10T01:16:24.495Z,"108 km W of Punta Cardón, Venezuela",earthquake,,,,,reviewed,us,hrv
2006-01-02T12:46:05.930Z,6.827,-73.017,163,4,mb,22,98.9,,0.75,us,usp000e7dw,2014-11-07T01:28:02.169Z,"9 km NNW of Cepitá, Colombia",earthquake,,6.3,,5,reviewed,us,us
2006-01-02T20:43:20.720Z,-1.052,-77.207,183.5,4.2,mb,9,165.9,,0.41,us,usp000e7es,2014-11-07T01:28:02.323Z,"39 km S of Boca Suno, Ecuador",earthquake,,9.6,,1,reviewed,us,us
2006-01-03T22:15:06.000Z,9.889,-71.915,5.8,5,mw,37,58.4,,,us,usp000e7hw,2022-07-14T12:55:44.456Z,"65 km SE of La Villa del Rosario, Venezuela",earthquake,,,,,reviewed,car,car
2006-01-04T10:40:19.540Z,6.77,-76.883,55.5,4,mb,11,116.9,,0.7,us,usp000e7jx,2014-11-07T01:28:03.716Z,"20 km N of Vigía del Fuerte, Colombia",earthquake,,28.7,,1,reviewed,us,us
2006-01-05T09:46:20.570Z,0.375,-80.182,50.6,3.9,mb,14,176.9,,1.01,us,usp000e7n0,2014-11-07T01:28:03.988Z,"31 km SW of Muisne, Ecuador",earthquake,,29.1,,5,reviewed,us,us
2006-01-06T13:07:43.740Z,6.513,-72.684,182.6,3.9,mb,21,182.3,,1.19,us,usp000e7q8,2014-11-07T01:28:04.332Z,"2 km SE of Capitanejo, Colombia",earthquake,,10.8,,12,reviewed,us,us
2006-01-06T19:04:22.380Z,6.743,-72.986,162.2,4.3,mb,54,46.6,,0.75,us,usp000e7qs,2014-11-07T01:28:04.395Z,"1 km SW of Cepitá, Colombia",earthquake,,,,27,reviewed,us,us
2006-01-08T06:23:21.400Z,-1.484,-77.745,171.2,4.6,mb,126,148.2,,0.72,us,usp000e7tt,2014-11-07T01:28:04.758Z,"28 km E of Puyo, Ecuador",earthquake,,,,70,reviewed,us,us
2006-01-08T20:49:10.440Z,4.478,-77.637,57.7,4,mb,10,176.4,,1.3,us,usp000e7vp,2014-11-07T01:28:05.100Z,"38 km NW of Santa Genoveva de Docordó, Colombia",earthquake,,14.2,,3,reviewed,us,us
2006-01-10T03:14:41.890Z,6.679,-72.911,163.2,5,mwc,193,46.7,,0.89,us,usp000e7yp,2022-07-14T12:45:21.100Z,"10 km SE of Cepitá, Colombia",earthquake,,,,,reviewed,us,hrv
2006-01-13T05:51:24.800Z,7.083,-80.465,44.2,4.1,mb,24,82.3,,1,us,usp000e852,2014-11-07T01:28:06.071Z,"20 km S of Cambutal, Panama",earthquake,,10.8,,9,reviewed,us,us
2006-01-17T18:13:50.380Z,6.414,-73.617,127.9,3.4,mb,13,116.4,,0.89,us,usp000e8cg,2014-11-07T01:28:06.808Z,"20 km NW of Contratación, Colombia",earthquake,,9.8,,1,reviewed,us,us
2006-01-18T18:24:04.840Z,6.739,-72.933,171,3.9,mb,8,169.9,,0.68,us,usp000e8et,2014-11-07T01:28:07.079Z,"4 km ESE of Cepitá, Colombia",earthquake,,12.6,,1,reviewed,us,us
2006-01-21T21:10:39.980Z,3.712,-73.981,14.1,4.7,mb,25,114.5,,1.43,us,usp000e8mh,2014-11-07T01:28:08.145Z,"18 km WSW of Cubarral, Colombia",earthquake,,,,4,reviewed,us,us
2006-01-22T06:18:17.270Z,-1.541,-77.7,181.7,4.3,mb,32,98.4,,0.99,us,usp000e8na,2014-11-07T01:28:08.214Z,"34 km E of Puyo, Ecuador",earthquake,,10.3,,18,reviewed,us,us
2006-01-23T20:50:44.980Z,6.864,-77.793,14,6.2,mwb,552,45.5,,0.87,us,usp000e8rg,2022-07-14T12:38:32.711Z,"26 km S of Juradó, Colombia",earthquake,,,,,reviewed,us,us
2006-01-23T20:52:30.250Z,6.847,-77.974,10,5.5,mb,55,145.2,,0.66,us,usp000e8rh,2022-05-02T18:11:44.334Z,"36 km SW of Juradó, Colombia",earthquake,,,,43,reviewed,us,us
2006-01-23T23:46:12.600Z,9.085,-70.044,0.1,4.8,mw,57,44.8,,,us,usp000e8rw,2014-11-07T01:28:09.032Z,"33 km W of Guanare, Venezuela",earthquake,,,,,reviewed,car,car
2006-01-24T02:15:44.830Z,6.909,-77.652,24.2,5.3,mwc,274,66.6,,0.92,us,usp000e8s1,2022-05-02T18:11:49.559Z,"24 km SSE of Juradó, Colombia",earthquake,,,,,reviewed,us,hrv
2006-01-29T17:49:14.160Z,6.746,-77.699,17.6,5.2,mwc,219,53.1,,0.85,us,usp000e939,2022-05-02T18:11:59.616Z,"40 km S of Juradó, Colombia",earthquake,,,,,reviewed,us,hrv
2006-01-30T12:16:55.860Z,6.925,-76.09,64.6,4.3,mb,20,139.8,,1.12,us,usp000e94x,2014-11-07T01:28:10.680Z,"9 km ENE of Uramita, Colombia",earthquake,,15.7,,2,reviewed,us,us
2006-02-01T12:38:35.310Z,-3.942,-81.824,72.4,3.9,mb,14,89.8,,0.74,us,usp000e98u,2014-11-07T01:28:13.458Z,"76 km WNW of El Alto, Peru",earthquake,,37.5,,3,reviewed,us,us
2006-02-03T01:18:42.950Z,6.794,-77.85,29.7,4.2,mb,23,65.2,,1.09,us,usp000e9bz,2014-11-07T01:28:14.825Z,"35 km SSW of Juradó, Colombia",earthquake,,18.2,,4,reviewed,us,us
2006-02-03T21:13:47.060Z,6.732,-72.954,170.7,4,mb,16,85.3,,0.62,us,usp000e9dr,2014-11-07T01:28:15.724Z,"3 km SE of Cepitá, Colombia",earthquake,,6.7,,1,reviewed,us,us
2006-02-05T05:23:13.280Z,6.753,-72.984,168.9,3.4,mb,11,100.3,,0.5,us,usp000e9h1,2014-11-07T01:28:16.435Z,"1 km W of Cepitá, Colombia",earthquake,,7.3,,1,reviewed,us,us
2006-02-05T19:10:57.500Z,-4.393,-79.281,119.6,3.7,mb,14,90.7,,0.99,us,usp000e9jq,2014-11-07T01:28:16.675Z,"31 km ESE of Cariamanga, Ecuador",earthquake,,19.3,,3,reviewed,us,us
2006-02-10T01:58:00.040Z,7.486,-77.144,30.7,4.6,mb,34,70,,1.22,us,usp000e9v4,2014-11-07T01:28:17.725Z,"5 km NNW of Riosucio, Colombia",earthquake,,,,14,reviewed,us,us
2006-02-10T04:36:09.170Z,7.357,-72.95,157.5,4,mb,13,93,,0.98,us,usp000e9va,2014-11-07T01:28:17.753Z,"1 km NNW of California, Colombia",earthquake,,9.7,,2,reviewed,us,us
2006-02-10T12:31:34.150Z,6.753,-73.004,170,4,md,11,104.7,,0.84,us,usp000e9w0,2014-11-07T01:28:17.817Z,"3 km W of Cepitá, Colombia",earthquake,,8.5,,,reviewed,us,rsnc
2006-02-13T15:06:53.400Z,6.283,-76.589,108.4,3.8,mb,11,90.9,,1.3,us,usp000ea0k,2014-11-07T01:28:18.292Z,"44 km SE of Bellavista, Colombia",earthquake,,29.9,,1,reviewed,us,us
2006-02-16T23:57:43.390Z,6.808,-77.779,57.1,4.1,mb,12,107.7,,1.42,us,usp000ea6s,2014-11-07T01:28:18.965Z,"32 km S of Juradó, Colombia",earthquake,,16.1,,3,reviewed,us,us
2006-02-18T19:51:59.710Z,-1.979,-77.341,168.5,4.3,mb,20,130.3,,1.2,us,usp000eaap,2014-11-07T01:28:20.018Z,"75 km ESE of Palora, Ecuador",earthquake,,10.1,,13,reviewed,us,us
2006-02-18T21:07:27.760Z,-4.272,-79.383,93.3,4.5,mb,42,93.6,,0.7,us,usp000eaax,2014-11-07T01:28:20.032Z,"20 km ENE of Cariamanga, Ecuador",earthquake,,,,24,reviewed,us,us
2006-02-23T00:33:48.930Z,-2.828,-76.784,134.8,4.2,md,11,99.2,,0.5,us,usp000ean0,2014-11-07T01:28:21.169Z,"81 km NNW of Alianza Cristiana, Peru",earthquake,,10.1,,,reviewed,us,qui
2006-03-02T00:48:07.400Z,10.423,-72.154,161.7,4.2,mw,41,41.3,,,us,usp000eb4z,2014-11-07T01:28:26.003Z,"20 km ENE of La Villa del Rosario, Venezuela",earthquake,,,,,reviewed,car,car
2006-03-05T05:28:31.730Z,-3.382,-76.908,113.7,5.2,mwc,261,40.4,,0.76,us,usp000ebet,2016-11-10T01:18:16.374Z,"northern Peru",earthquake,,,,,reviewed,us,hrv
2006-03-06T09:42:55.430Z,-1.668,-77.688,171.3,4,mb,9,145.8,,0.83,us,usp000ebhm,2014-11-07T01:28:28.925Z,"31 km E of Palora, Ecuador",earthquake,,10,,2,reviewed,us,us
2006-03-08T21:54:16.030Z,-0.765,-78.927,113.4,4.1,mb,10,92.3,,1.07,us,usp000ebpt,2014-11-07T01:28:29.627Z,"30 km WNW of Saquisilí, Ecuador",earthquake,,12.1,,1,reviewed,us,us
2006-03-09T15:59:36.260Z,1.544,-76.644,48.7,3.7,mb,12,92,,1.28,us,usp000ebru,2014-11-07T01:28:29.943Z,"35 km SSE of San Sebastián, Colombia",earthquake,,12.9,,3,reviewed,us,us
2006-03-10T23:03:05.050Z,7.093,-76.684,35,3.4,mb,4,182.7,,0.99,us,usp000ebxa,2014-11-07T01:28:30.633Z,"19 km NE of Murindó, Colombia",earthquake,,,,1,reviewed,us,us
2006-03-11T15:40:30.770Z,6.855,-76.667,44.6,4.6,mb,20,98,,1.46,us,usp000ebyn,2014-11-07T01:28:30.829Z,"21 km SE of Murindó, Colombia",earthquake,,12.8,,12,reviewed,us,us
2006-03-12T03:40:39.370Z,6.766,-72.982,171.4,3.8,mb,11,82.9,,0.5,us,usp000ebzt,2014-11-07T01:28:30.951Z,"1 km NNW of Cepitá, Colombia",earthquake,,7.4,,1,reviewed,us,us
2006-03-12T04:42:22.090Z,6.797,-73.008,163.6,3.7,mb,11,99.4,,0.67,us,usp000ec00,2014-11-07T01:28:30.970Z,"6 km NW of Cepitá, Colombia",earthquake,,8.6,,4,reviewed,us,us
2006-03-14T15:50:44.130Z,6.771,-73.009,163.2,4.1,mb,8,99.7,,0.52,us,usp000ec5f,2014-11-07T01:28:31.670Z,"4 km WNW of Cepitá, Colombia",earthquake,,8.7,,1,reviewed,us,us
2006-03-15T01:17:35.230Z,4.797,-75.319,35.9,3.8,mb,11,76.9,,0.77,us,usp000ec63,2014-11-07T01:28:31.737Z,"18 km WSW of Murillo, Colombia",earthquake,,11.5,,1,reviewed,us,us
2006-03-15T03:11:26.040Z,8.023,-74.363,108.3,3.6,mb,5,160.7,,1.43,us,usp000ec67,2014-11-07T01:28:31.752Z,"32 km SSE of Montecristo, Colombia",earthquake,,18.4,,2,reviewed,us,us
2006-03-15T16:27:37.010Z,6.716,-72.996,159.4,4.6,mb,30,46.6,,0.83,us,usp000ec7q,2014-11-07T01:28:31.951Z,"3 km NE of Aratoca, Colombia",earthquake,,6.4,,12,reviewed,us,us
2006-03-16T22:49:11.830Z,6.738,-72.94,165.2,4.1,mb,33,65.9,,0.99,us,usp000eca8,2014-11-07T01:28:32.200Z,"4 km ESE of Cepitá, Colombia",earthquake,,7.2,,10,reviewed,us,us
2006-03-21T18:34:23.700Z,10.06,-69.74,0.1,4.1,md,4,314.8,,,us,usp000ecng,2014-11-07T01:28:34.111Z,"19 km NW of Quíbor, Venezuela",earthquake,,,,,reviewed,car,car
2006-03-22T18:42:58.730Z,2.573,-79.619,23,4.2,mb,17,86.7,,1.17,us,usp000ecqq,2014-11-07T01:28:34.418Z,"121 km WNW of Salahonda, Colombia",earthquake,,37.4,,4,reviewed,us,us
2006-03-23T07:51:28.210Z,8.113,-81.187,1,4.5,mb,8,187.7,,1.49,us,usp000ecry,2014-11-07T01:28:34.552Z,"Panama",earthquake,,74.8,,5,reviewed,us,us
2006-03-24T00:02:47.740Z,6.75,-72.962,166.7,4.5,mb,63,53.3,,0.85,us,usp000ect8,2014-11-07T01:28:34.669Z,"1 km ESE of Cepitá, Colombia",earthquake,,,,20,reviewed,us,us
2006-03-26T02:24:38.020Z,4.091,-78.652,43.9,4.7,mb,69,73.8,,0.88,us,usp000ecyz,2014-11-07T01:28:35.659Z,"144 km W of Santa Genoveva de Docordó, Colombia",earthquake,,7.3,,34,reviewed,us,us
2006-03-26T21:40:51.520Z,6.778,-73,170,3.6,mb,15,84.1,,0.67,us,usp000ed11,2014-11-07T01:28:35.953Z,"3 km NW of Cepitá, Colombia",earthquake,,7,,3,reviewed,us,us
2006-03-26T22:55:06.340Z,6.764,-72.98,166.1,3.8,mb,12,93.2,,0.78,us,usp000ed14,2014-11-07T01:28:35.959Z,"1 km NNW of Cepitá, Colombia",earthquake,,8.5,,3,reviewed,us,us
2006-03-31T03:57:50.400Z,6.53,-72.66,186.1,3.6,mb,19,182.5,,0.93,us,usp000edaq,2014-11-07T01:28:37.249Z,"3 km E of Capitanejo, Colombia",earthquake,,8.2,,10,reviewed,us,us
2006-04-05T22:06:45.100Z,7.315,-76.079,71.2,3.2,mb,9,92.6,,0.48,us,usp000edsh,2014-11-07T01:28:43.657Z,"37 km NNW of Peque, Colombia",earthquake,,10,,1,reviewed,us,us
2006-04-07T00:44:13.750Z,-3.252,-78.194,153.3,3.6,mb,8,172.8,,0.63,us,usp000edva,2014-11-07T01:28:44.026Z,"46 km ENE of Gualaquiza, Ecuador",earthquake,,14.6,,2,reviewed,us,us
2006-04-10T04:06:07.200Z,7.378,-71.627,13,4.9,mb,212,45.2,,,us,usp000ee2k,2022-05-02T15:28:55.534Z,"44 km NNW of Arauquita, Colombia",earthquake,,,,53,reviewed,car,us
2006-04-12T22:56:36.570Z,7.558,-73.035,176.8,3.8,mb,14,107.6,,1.25,us,usp000eebp,2014-11-07T01:28:48.469Z,"20 km S of Cáchira, Colombia",earthquake,,18.7,,4,reviewed,us,us
2006-04-14T23:16:24.800Z,10.334,-69.877,4.5,4.6,mw,24,70.5,,,us,usp000eehv,2014-11-07T01:28:50.430Z,"28 km NE of Carora, Venezuela",earthquake,,,,,reviewed,car,car
2006-04-15T01:08:48.180Z,-1.009,-78.501,5,4.1,mb,13,149,,1.4,us,usp000eej8,2014-11-07T01:28:50.461Z,"10 km ENE of San Miguel de Salcedo, Ecuador",earthquake,,,,4,reviewed,us,us
2006-04-15T10:07:46.420Z,4.462,-77.565,52.4,3.7,mb,10,87.1,,1.29,us,usp000eek8,2014-11-07T01:28:50.544Z,"31 km NW of Santa Genoveva de Docordó, Colombia",earthquake,,16.9,,1,reviewed,us,us
2006-04-17T16:23:31.210Z,4.928,-76.035,140.8,3.9,mb,10,116,,0.98,us,usp000eesn,2014-11-07T01:28:51.293Z,"1 km NNE of El Águila, Colombia",earthquake,,10.2,,2,reviewed,us,us
2006-04-18T03:10:07.160Z,8.638,-73.368,133.5,4.3,mb,18,68.9,,0.91,us,usp000eeu3,2014-11-07T01:28:51.520Z,"16 km NNE of El Carmen, Colombia",earthquake,,8.3,,6,reviewed,us,us
2006-04-18T07:00:14.130Z,0.962,-79.623,51.9,4.1,mb,19,151.4,,1.22,us,usp000eeug,2014-11-07T01:28:51.557Z,"3 km E of Esmeraldas, Ecuador",earthquake,,12.5,,7,reviewed,us,us
2006-04-23T17:59:55.250Z,6.776,-72.955,160.5,4.3,mb,23,47.5,,0.71,us,usp000efc5,2014-11-07T01:28:54.205Z,"3 km NE of Cepitá, Colombia",earthquake,,,,4,reviewed,us,us
2006-04-26T17:23:28.580Z,6.771,-72.927,167.7,4,mb,29,62.4,,0.58,us,usp000efjs,2014-11-07T01:28:55.321Z,"5 km ENE of Cepitá, Colombia",earthquake,,5.4,,9,reviewed,us,us
2006-04-27T06:05:08.130Z,6.815,-73.038,161.3,3.2,mb,5,98.7,,0.31,us,usp000efkt,2014-11-07T01:28:55.431Z,"9 km NW of Cepitá, Colombia",earthquake,,10.8,,1,reviewed,us,us
2006-04-28T17:39:14.370Z,6.893,-76.258,57.9,3.9,mb,15,97.6,,1.41,us,usp000efq7,2014-11-07T01:28:55.867Z,"9 km W of Uramita, Colombia",earthquake,,26.8,,2,reviewed,us,us
2006-04-29T19:19:14.740Z,6.74,-72.967,160.9,4.7,mb,93,46.6,,0.82,us,usp000efsd,2014-11-07T01:28:56.164Z,"1 km SSE of Cepitá, Colombia",earthquake,,,,47,reviewed,us,us
2006-04-30T07:00:34.360Z,7.425,-73.059,154.7,3.6,mb,5,97.6,,0.23,us,usp000eftk,2014-11-07T01:28:56.352Z,"10 km NW of Suratá, Colombia",earthquake,,11.7,,1,reviewed,us,us
2006-04-30T11:41:54.200Z,4.024,-76.512,96.9,4.3,mb,64,67.4,,0.8,us,usp000efub,2014-11-07T01:28:56.464Z,"10 km NNW of Darien, Colombia",earthquake,,6.6,,36,reviewed,us,us
2006-05-02T18:16:42.610Z,10.689,-74.707,27.7,4.7,mb,32,74.7,,0.95,us,usp000eg36,2014-11-07T01:29:01.545Z,"1 km SE of Remolino, Colombia",earthquake,,,,16,reviewed,us,us
2006-05-07T12:39:10.560Z,7.294,-74.938,87.1,3.6,mb,7,97.3,,0.47,us,usp000egg9,2014-11-07T01:29:04.093Z,"18 km NE of Cruces de Anorí, Colombia",earthquake,,15.4,,1,reviewed,us,us
2006-05-07T13:54:03.200Z,6.8,-73.038,168.9,3.7,mb,5,105.7,,0.72,us,usp000eggf,2014-11-07T01:29:04.105Z,"8 km NW of Cepitá, Colombia",earthquake,,10.9,,1,reviewed,us,us
2006-05-08T15:07:40.140Z,6.701,-72.999,172.5,4.9,mwc,135,46.5,,0.72,us,usp000egkd,2016-11-10T01:21:58.270Z,"2 km ENE of Aratoca, Colombia",earthquake,,4.8,,,reviewed,us,hrv
2006-05-08T16:29:05.750Z,6.451,-73.386,134.3,3.5,mb,10,99.1,,0.81,us,usp000egkm,2014-11-07T01:29:04.486Z,"5 km W of Simacota, Colombia",earthquake,,8.6,,1,reviewed,us,us
2006-05-09T14:41:05.140Z,8.077,-75.399,40.1,4.1,mb,21,74.3,,0.57,us,usp000egp6,2014-11-07T01:29:04.885Z,"11 km NNE of Montelíbano, Colombia",earthquake,,,,3,reviewed,us,us
2006-05-14T07:38:27.430Z,3.561,-78.598,49.2,3.8,mb,9,158.8,,1.22,us,usp000eh2z,2014-11-07T01:29:06.887Z,"117 km N of Mosquera, Colombia",earthquake,,16.3,,2,reviewed,us,us
2006-05-16T08:11:42.780Z,6.763,-73.016,170.7,3.9,mb,12,99.7,,0.61,us,usp000eh84,2014-11-07T01:29:07.537Z,"4 km WNW of Cepitá, Colombia",earthquake,,7.7,,1,reviewed,us,us
2006-05-19T17:53:46.740Z,-4.469,-80.642,47,4.4,mb,20,137.6,,1.28,us,usp000ehgr,2014-11-07T01:29:08.625Z,"35 km SE of La Breita, Peru",earthquake,,13,,6,reviewed,us,us
2006-05-22T00:35:19.200Z,6.431,-71.834,53.4,4.3,mb,27,75.2,,1.03,us,usp000ehnk,2014-11-07T01:29:09.452Z,"11 km WSW of Tame, Colombia",earthquake,,8.1,,8,reviewed,us,us
2006-05-28T15:47:11.710Z,4.508,-76.551,118.8,4.4,mb,6,123.1,,1.26,us,usp000ej60,2014-11-07T01:29:12.299Z,"19 km SSE of Sipí, Colombia",earthquake,,28.8,,1,reviewed,us,us
2006-05-29T08:35:50.010Z,-1.799,-80.451,48.3,4,mb,22,131.7,,1.02,us,usp000ej7k,2014-11-07T01:29:12.661Z,"24 km W of Pedro Carbo, Ecuador",earthquake,,12.2,,6,reviewed,us,us
2006-05-31T06:31:14.140Z,6.99,-77.928,37.4,3.6,mb,8,190.5,,1.24,us,usp000ejc1,2014-11-07T01:29:13.237Z,"22 km SW of Juradó, Colombia",earthquake,,20,,1,reviewed,us,us
2006-06-02T09:29:51.870Z,6.718,-72.991,168.8,4,mb,12,149,,0.43,us,usp000ejhd,2014-11-07T01:29:18.035Z,"4 km NE of Aratoca, Colombia",earthquake,,8.4,,3,reviewed,us,us
2006-06-02T16:53:08.790Z,6.76,-72.988,160.6,4.4,mb,35,80.7,,0.68,us,usp000ejje,2014-11-07T01:29:18.326Z,"1 km WNW of Cepitá, Colombia",earthquake,,5.8,,13,reviewed,us,us
2006-06-03T23:03:46.480Z,6.804,-73.071,166.8,4,mb,12,80.1,,0.98,us,usp000ejn9,2014-11-07T01:29:18.961Z,"8 km NNE of Jordán, Colombia",earthquake,,8.7,,4,reviewed,us,us
2006-06-06T14:23:00.680Z,10.432,-75.427,19.9,4,mb,11,123.3,,0.88,us,usp000eju4,2014-11-07T01:29:19.915Z,"6 km WSW of Santa Rosa, Colombia",earthquake,,30.8,,3,reviewed,us,us
2006-06-07T23:34:42.270Z,5.725,-77.576,52,3.9,mb,15,58.5,,1.18,us,usp000ejwy,2014-11-07T01:29:20.259Z,"33 km W of Nuquí, Colombia",earthquake,,10.7,,3,reviewed,us,us
2006-06-09T12:29:35.200Z,6.693,-72.918,173.2,3.7,mb,8,132.1,,0.37,us,usp000ek0k,2014-11-07T01:29:20.717Z,"9 km SE of Cepitá, Colombia",earthquake,,8.1,,1,reviewed,us,us
2006-06-09T17:50:17.140Z,6.752,-77.66,46.4,4.6,mb,27,58.9,,1.31,us,usp000ek0z,2014-11-07T01:29:20.745Z,"40 km SSE of Juradó, Colombia",earthquake,,10.5,,14,reviewed,us,us
2006-06-10T15:32:27.810Z,6.704,-73.028,168.9,3.9,mb,12,80.7,,0.88,us,usp000ek2z,2014-11-07T01:29:20.995Z,"1 km NW of Aratoca, Colombia",earthquake,,8.1,,2,reviewed,us,us
2006-06-13T05:16:18.020Z,6.755,-73.012,174.6,3.8,mb,14,63.6,,0.72,us,usp000ek8s,2014-11-07T01:29:21.948Z,"4 km W of Cepitá, Colombia",earthquake,,7.3,,1,reviewed,us,us
2006-06-13T15:55:35.750Z,6.783,-73.032,162.3,3.8,mb,11,80.4,,0.6,us,usp000ek9k,2014-11-07T01:29:22.062Z,"7 km WNW of Cepitá, Colombia",earthquake,,8.8,,3,reviewed,us,us
2006-06-15T23:28:13.940Z,6.738,-72.845,175.9,3.9,mb,20,72.4,,1.03,us,usp000ekft,2014-11-07T01:29:22.912Z,"8 km S of San Andrés, Colombia",earthquake,,7.8,,3,reviewed,us,us
2006-06-16T19:00:55.930Z,8.879,-77.4,47,4.2,mb,9,95.5,,1.28,us,usp000ekhm,2014-11-07T01:29:23.205Z,"23 km N of Puerto Obaldía, Panama",earthquake,,16.7,,1,reviewed,us,us
